company,title,salary,location,submit date,start date
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"156,600","SUNNYVALE, CA",02/05/2020,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"159,000","SUNNYVALE, CA",01/21/2020,06/30/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"162,000","SUNNYVALE, CA",02/05/2020,07/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"163,000","SUNNYVALE, CA",12/24/2019,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"165,000","CUPERTINO, CA",12/18/2019,01/06/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"167,000","SUNNYVALE, CA",02/05/2020,07/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"170,000","CUPERTINO, CA",03/31/2020,04/13/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"170,000","CUPERTINO, CA",03/31/2020,04/13/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"175,760","SUNNYVALE, CA",01/14/2020,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"176,000","SUNNYVALE, CA",01/16/2020,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"177,000","SUNNYVALE, CA",01/21/2020,07/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"185,240","SUNNYVALE, CA",12/24/2019,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"186,300","SUNNYVALE, CA",02/04/2020,06/05/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"190,000","SEATTLE,, WA",03/31/2020,04/13/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"190,907","CUPERTINO, CA",12/23/2019,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS,"193,000","SUNNYVALE, CA",01/23/2020,07/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS MANAGER,"154,669","SUNNYVALE, CA",01/16/2020,06/09/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS MANAGER,"182,000","SUNNYVALE, CA",12/24/2019,06/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-APPLICATIONS MANAGER,"246,811","CUPERTINO, CA",12/30/2021,06/14/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-FIRMWARE,"119,496","CUPERTINO, CA",12/31/2019,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-FIRMWARE,"125,000","SAN DIEGO, CA",04/15/2022,10/01/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-FIRMWARE,"135,000","SEATTLE, WA",04/15/2022,10/01/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-FIRMWARE,"138,551","SAN DIEGO, CA",04/06/2022,09/22/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-FIRMWARE,"157,248","CUPERTINO, CA",12/30/2019,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-FIRMWARE,"169,187","CUPERTINO, CA",01/10/2020,05/31/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-FIRMWARE,"175,413","CUPERTINO, CA",04/21/2021,10/13/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-FIRMWARE,"206,389","CUPERTINO, CA",04/19/2021,10/01/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-FIRMWARE MANAGER,"130,416","CUPERTINO, CA",11/25/2019,05/06/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SERVER,"146,000","CUPERTINO, CA",12/23/2019,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SERVER,"212,546","CUPERTINO, CA",01/24/2020,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SERVER,"238,009","CUPERTINO, CA",01/16/2020,06/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"122,408","CUPERTINO, CA",12/12/2019,06/11/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"122,408","CUPERTINO, CA",01/07/2020,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"131,115","CUPERTINO, CA",12/17/2019,06/11/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"135,900","SAN DIEGO, CA",04/25/2022,09/22/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"141,970","CUPERTINO, CA",05/17/2021,06/13/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"143,000","CUPERTINO, CA",01/06/2020,06/10/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"147,534","CUPERTINO, CA",12/17/2019,06/11/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"147,534","CUPERTINO, CA",01/03/2020,06/02/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"152,000","CUPERTINO, CA",01/14/2020,06/11/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"163,000","CUPERTINO, CA",12/03/2019,05/15/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"164,000","CUPERTINO, CA",12/23/2019,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"165,000","RALEIGH, NC",04/09/2021,09/02/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"180,000","CUPERTINO, CA",12/17/2019,12/30/2019
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"180,820","SUNNYVALE, CA",02/14/2022,08/01/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"183,000","CUPERTINO, CA",01/06/2020,06/10/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"190,000","CUPERTINO, CA",12/05/2019,12/23/2019
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-SYSTEMS,"191,500","CUPERTINO, CA",04/13/2022,09/06/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-TEST,"134,597","CUPERTINO, CA",01/23/2020,07/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-TEST,"142,000","CUPERTINO, CA",07/29/2021,08/02/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-TEST,"145,100","CUPERTINO, CA",02/01/2022,07/29/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-TEST,"171,000","CUPERTINO, CA",12/12/2019,06/11/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-TEST MANAGER,"172,640","CUPERTINO, CA",04/17/2020,09/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEER-TEST MANAGER,"192,700","SAN DIEGO, CA",09/29/2021,10/04/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING - APPS MANAGER,"159,010","SEATTLE, WA",12/22/2021,12/29/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING - FIRMWARE MANAGER,"213,000","SAN DIEGO, CA",04/26/2022,05/02/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING - SECURITY MANAGER,"200,000","CUPERTINO, CA",11/18/2019,12/02/2019
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"154,669","CUPERTINO, CA",01/16/2020,03/13/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"164,173","CUPERTINO, CA",03/13/2020,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"172,640","CUPERTINO, CA",04/17/2020,07/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"172,640","CUPERTINO, CA",05/04/2020,10/25/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"172,640","CUPERTINO, CA",01/03/2020,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"175,609","CUPERTINO, CA",12/05/2019,05/23/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"183,500","CUPERTINO, CA",10/17/2019,04/12/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"185,000","CUPERTINO, CA",10/29/2019,11/11/2019
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"187,000","CUPERTINO, CA",03/19/2020,09/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"188,000","SUNNYVALE, CA",03/02/2020,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"190,000","CUPERTINO, CA",04/24/2020,10/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"194,414","ELK GROVE, CA",03/04/2022,03/10/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"197,100","SUNNYVALE, CA",12/04/2020,05/15/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"198,398","CUPERTINO, CA",03/29/2021,09/25/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"205,439","CUPERTINO, CA",03/22/2022,03/29/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"213,750","CUPERTINO, CA",04/01/2021,04/01/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"213,750","CUPERTINO, CA",02/11/2021,02/15/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"215,000","CUPERTINO, CA",01/26/2022,02/16/2022
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"215,655","SANTA CLARA, CA",01/21/2020,06/14/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"220,000","CUPERTINO, CA",10/17/2019,11/04/2019
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"220,000","CUPERTINO, CA",12/30/2020,01/04/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"220,600","SEATTLE, WA",12/20/2021,12/27/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"221,000","CUPERTINO, CA",03/05/2020,09/03/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"225,000","CUPERTINO, CA",04/14/2020,07/15/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"230,000","CUPERTINO, CA",01/21/2020,07/15/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"231,000","CUPERTINO, CA",01/27/2021,04/01/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"246,470","SANTA CLARA, CA",08/25/2021,09/07/2021
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"248,400","CUPERTINO, CA",05/04/2020,08/01/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"250,000","CUPERTINO, CA",04/09/2020,04/10/2020
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERING MANAGER,"260,000","CUPERTINO, CA",11/18/2019,12/02/2019
APPLE INC,SOFTWARE DEVELOPMENT ENGINEERS - APPLICATIONS,"200,000","CUPERTINO, CA",09/27/2019,10/14/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"161,845","CUPERTINO, CA",02/26/2018,05/22/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"164,674","SUNNYVALE, CA",03/22/2019,05/05/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"165,000","CUPERTINO, CA",04/18/2018,08/27/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"167,523","CUPERTINO, CA",01/23/2019,06/14/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"168,210","CUPERTINO, CA",04/30/2018,10/01/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"172,800","CUPERTINO, CA",12/11/2018,05/24/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"193,877","CUPERTINO, CA",04/10/2018,04/23/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"195,270","CUPERTINO, CA",04/30/2018,06/12/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"195,270","CUPERTINO, CA",06/07/2018,10/03/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"195,270","CUPERTINO, CA",01/24/2018,06/13/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"200,000","SEATTLE, WA",06/05/2019,06/17/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"204,173","CUPERTINO, CA",11/06/2018,05/05/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"219,752","CUPERTINO, CA",11/28/2018,03/17/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"219,752","CUPERTINO, CA",02/22/2019,08/24/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"228,675","CUPERTINO, CA",06/15/2018,12/04/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"228,675","CUPERTINO, CA",12/08/2017,04/25/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"235,000","CUPERTINO, CA",05/02/2018,05/14/2018
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"240,843","SANTA CLARA, CA",04/07/2019,04/15/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"240,843","CUPERTINO, CA",02/22/2019,06/14/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"240,843","CUPERTINO, CA",03/09/2019,06/29/2019
APPLE INC,SOFTWARE DEVELOPMENT MANAGER,"240,843","SUNNYVALE, CA",03/21/2019,06/12/2019
APPLE INC,SOFTWARE DEVELOPMENT SYSTEMS ENGINEER,"135,000","CUPERTINO, CA",03/03/2022,03/14/2022
APPLE INC,SOFTWARE DEVELOPMET ENGINEER - SYSTEMS,"132,000","CARY, NC",11/04/2021,11/08/2021
APPLE INC,SOFTWARE DVELOPMENT ENGINEER,"217,855","CUPERTINO, CA",12/23/2021,06/24/2022
APPLE INC,SOFTWARE ENGINEER,"109,762","CUPERTINO, CA",12/08/2014,12/22/2014
APPLE INC,SOFTWARE ENGINEER,"109,762","CUPERTINO, CA",03/19/2015,04/02/2015
APPLE INC,SOFTWARE ENGINEER,"110,000","CUPERTINO, CA",10/11/2012,11/26/2012
APPLE INC,SOFTWARE ENGINEER,"110,000","CUPERTINO, CA",10/21/2014,10/27/2014
APPLE INC,SOFTWARE ENGINEER,"110,000","SEATTLE, WA",02/14/2019,08/12/2019
APPLE INC,SOFTWARE ENGINEER,"115,000","CUPERTINO, CA",05/11/2018,05/28/2018
APPLE INC,SOFTWARE ENGINEER,"115,000","CUPERTINO, CA",11/06/2015,11/23/2015
APPLE INC,SOFTWARE ENGINEER,"115,000","CUPERTINO, CA",03/12/2015,04/20/2015
APPLE INC,SOFTWARE ENGINEER,"120,000","CUPERTINO, CA",12/08/2014,12/22/2014
APPLE INC,SOFTWARE ENGINEER,"120,000","CUPERTINO, CA",03/24/2015,03/31/2015
APPLE INC,SOFTWARE ENGINEER,"120,000","CUPERTINO, CA",02/04/2015,03/16/2015
APPLE INC,SOFTWARE ENGINEER,"120,000","CUPERTINO, CA",02/05/2015,03/09/2015
APPLE INC,SOFTWARE ENGINEER,"120,000","CUPERTINO, CA",02/13/2015,03/23/2015
APPLE INC,SOFTWARE ENGINEER,"120,000","CULVER CITY, CA",04/11/2019,04/22/2019
APPLE INC,SOFTWARE ENGINEER,"120,000","CUPERTINO, CA",09/29/2015,10/12/2015
APPLE INC,SOFTWARE ENGINEER,"120,307","SEATTLE, WA",01/14/2019,07/08/2019
APPLE INC,SOFTWARE ENGINEER,"125,000","CUPERTINO, CA",11/24/2014,12/08/2014
APPLE INC,SOFTWARE ENGINEER,"125,000","CUPERTINO, CA",10/24/2014,10/31/2014
APPLE INC,SOFTWARE ENGINEER,"125,000","CUPERTINO, CA",10/24/2014,10/31/2014
APPLE INC,SOFTWARE ENGINEER,"125,000","CUPERTINO, CA",12/08/2015,12/21/2015
APPLE INC,SOFTWARE ENGINEER,"125,000","CUPERTINO, CA",12/17/2015,01/04/2016
APPLE INC,SOFTWARE ENGINEER,"125,000","SEATTLE, WA",11/28/2018,05/27/2019
APPLE INC,SOFTWARE ENGINEER,"125,000","CUPERTINO, CA",01/28/2015,02/23/2015
APPLE INC,SOFTWARE ENGINEER,"125,050","CUPERTINO, CA",02/20/2018,03/05/2018
APPLE INC,SOFTWARE ENGINEER,"128,000","CUPERTINO, CA",07/05/2018,07/23/2018
APPLE INC,SOFTWARE ENGINEER,"130,000","CUPERTINO, CA",10/05/2017,10/23/2017
APPLE INC,SOFTWARE ENGINEER,"130,000","CUPERTINO, CA",09/29/2017,10/09/2017
APPLE INC,SOFTWARE ENGINEER,"130,000","CUPERTINO, CA",10/16/2015,11/02/2015
APPLE INC,SOFTWARE ENGINEER,"130,000","CUPERTINO, CA",11/04/2015,11/16/2015
APPLE INC,SOFTWARE ENGINEER,"131,269","CUPERTINO, CA",03/12/2015,04/20/2015
APPLE INC,SOFTWARE ENGINEER,"131,269","CUPERTINO, CA",02/13/2015,03/23/2015
APPLE INC,SOFTWARE ENGINEER,"131,269","CUPERTINO, CA",03/09/2015,04/20/2015
APPLE INC,SOFTWARE ENGINEER,"132,038","CUPERTINO, CA",02/13/2015,03/02/2015
APPLE INC,SOFTWARE ENGINEER,"132,038","CUPERTINO, CA",01/20/2015,01/27/2015
APPLE INC,SOFTWARE ENGINEER,"132,038","CUPERTINO, CA",01/28/2015,03/16/2015
APPLE INC,SOFTWARE ENGINEER,"135,000","CUPERTINO, CA",11/11/2015,11/23/2015
APPLE INC,SOFTWARE ENGINEER,"138,000","CUPERTINO, CA",03/04/2015,04/13/2015
APPLE INC,SOFTWARE ENGINEER,"138,778","SEATTLE, WA",01/09/2019,01/21/2019
APPLE INC,SOFTWARE ENGINEER,"140,000","CUPERTINO, CA",02/19/2020,03/02/2020
APPLE INC,SOFTWARE ENGINEER,"140,000","CUPERTINO, CA",02/26/2015,04/06/2015
APPLE INC,SOFTWARE ENGINEER,"142,372","CUPERTINO, CA",04/21/2021,10/01/2021
APPLE INC,SOFTWARE ENGINEER,"145,000","CUPERTINO, CA",01/25/2018,02/12/2018
APPLE INC,SOFTWARE ENGINEER,"145,000","CUPERTINO, CA",09/30/2015,10/12/2015
APPLE INC,SOFTWARE ENGINEER,"146,619","CUPERTINO, CA",01/05/2018,01/22/2018
APPLE INC,SOFTWARE ENGINEER,"146,619","CUPERTINO, CA",03/07/2018,03/19/2018
APPLE INC,SOFTWARE ENGINEER,"148,400","CUPERTINO, CA",11/03/2016,12/01/2016
APPLE INC,SOFTWARE ENGINEER,"155,000","SEATTLE, WA",11/26/2019,12/09/2019
APPLE INC,SOFTWARE ENGINEER,"155,000","CUPERTINO, CA",03/26/2018,04/09/2018
APPLE INC,SOFTWARE ENGINEER,"155,147","CUPERTINO, CA",03/05/2018,03/19/2018
APPLE INC,SOFTWARE ENGINEER,"160,000","SAN FRANCISCO, CA",03/05/2019,03/18/2019
APPLE INC,SOFTWARE ENGINEER,"165,000","AUSTIN, TX",12/10/2018,12/24/2018
APPLE INC,SOFTWARE ENGINEER,"165,000","DENVER, CO",12/26/2018,01/07/2019
APPLE INC,SOFTWARE ENGINEER,"165,000","CUPERTINO, CA",05/17/2021,05/31/2021
APPLE INC,SOFTWARE ENGINEER,"165,000","CUPERTINO, CA",03/06/2015,04/20/2015
APPLE INC,SOFTWARE ENGINEER,"168,000","CUPERTINO, CA",02/19/2020,03/02/2020
APPLE INC,SOFTWARE ENGINEER,"169,800","CUPERTINO, CA",01/23/2018,06/13/2018
APPLE INC,SOFTWARE ENGINEER,"170,000","CUPERTINO, CA",10/17/2017,10/30/2017
APPLE INC,SOFTWARE ENGINEER,"170,000","CUPERTINO, CA",02/07/2022,02/21/2022
APPLE INC,SOFTWARE ENGINEER,"170,000","CUPERTINO, CA",06/26/2018,07/09/2018
APPLE INC,SOFTWARE ENGINEER,"174,000","SEATTLE, WA",11/04/2020,11/16/2020
APPLE INC,SOFTWARE ENGINEER,"175,000","NEW YORK, NY",04/19/2021,04/26/2021
APPLE INC,SOFTWARE ENGINEER,"180,000","CUPERTINO, CA",04/24/2018,05/07/2018
APPLE INC,SOFTWARE ENGINEER,"190,000","CUPERTINO, CA",07/15/2021,07/26/2021
APPLE INC,SOFTWARE ENGINEER,"195,000","CUPERTINO, CA",07/27/2021,08/02/2021
APPLE INC,SOFTWARE ENGINEER,"195,000","CUPERTINO, CA",04/24/2020,05/04/2020
APPLE INC,SOFTWARE ENGINEER,"195,000","CUPERTINO, CA",03/09/2020,03/23/2020
APPLE INC,SOFTWARE ENGINEER,"220,000","CUPERTINO, CA",01/25/2018,06/13/2018
APPLE INC,SOFTWARE ENGINEER,"225,000","CUPERTINO, CA",03/02/2021,03/25/2021
APPLE INC,SOFTWARE ENGINEER - APPLICATIONS,"175,000","CUPERTINO, CA",11/08/2019,11/25/2019
APPLE INC,SOFTWARE ENGINEER - EMERGING TECHNOLOGY,"120,000","CUPERTINO, CA",07/19/2018,07/30/2018
APPLE INC,SOFTWARE ENGINEER - IBOOKS,"109,762","CUPERTINO, CA",11/10/2014,11/17/2014
APPLE INC,SOFTWARE ENGINEER - MAPS,"125,000","CUPERTINO, CA",12/10/2015,12/21/2015
APPLE INC,SOFTWARE ENGINEER - RETAIL,"145,000","CUPERTINO, CA",01/20/2015,04/06/2015
APPLE INC,SOFTWARE ENGINEER -APPLICATIONS MAPS,"131,269","CUPERTINO, CA",03/09/2015,04/13/2015
APPLE INC,SOFTWARE ENGINEER 3,"104,000","CULVER CITY, CA",02/27/2015,08/26/2015
APPLE INC,SOFTWARE ENGINEER 4,"120,000","CUPERTINO, CA",12/30/2014,01/13/2015
APPLE INC,SOFTWARE ENGINEER APP 3,"87,818","PITTSBURG, PA",01/17/2017,05/19/2017
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"99,466","DALLAS, TX",03/20/2019,08/19/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"99,944","PITTSBURGH, PA",12/26/2018,02/25/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"106,496","DALLAS, TX",06/18/2018,07/02/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"110,000","AUSTIN, TX",12/10/2018,12/24/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"115,000","DALLAS, TX",08/28/2018,09/10/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"115,000","CULVER CITY, CA",02/26/2019,08/26/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"120,000","PITTSBURGH, PA",03/13/2019,09/09/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"121,077","SAN FRANCISCO, CA",08/06/2018,08/27/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"122,782","DALLAS, TX",01/11/2019,01/28/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"125,000","SEATTLE, WA",02/24/2019,08/26/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"125,112","SUNNYVALE, CA",08/23/2018,01/18/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"126,200","AUSTIN, TX",11/12/2018,11/26/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"127,000","GARLAND, TX",02/27/2019,03/15/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"129,000","AUSTIN, TX",03/08/2019,04/01/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"130,000","CUPERTINO, CA",06/27/2018,07/09/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"130,000","ELK GROVE, CA",08/27/2018,09/10/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"132,000","AUSTIN, TX",02/06/2019,03/01/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"132,000","AUSTIN, TX",02/13/2019,02/26/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"134,000","AUSTIN, TX",02/28/2019,03/01/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"135,200","AUSTIN, TX",06/05/2019,06/17/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"135,500","AUSTIN, TX",12/19/2018,01/07/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"140,000","CUPERTINO, CA",06/25/2018,07/09/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"145,000","CUPERTINO, CA",12/08/2017,12/25/2017
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"147,597","SAN FRANCISCO, CA",02/04/2019,06/06/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"148,803","CUPERTINO, CA",07/02/2018,11/30/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"149,000","AUSTIN, CA",01/09/2019,01/21/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"150,200","CUPERTINO, CA",09/10/2018,03/07/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"150,200","SUNNYVALE, CA",01/15/2019,06/15/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"154,000","AUSTIN, TX",09/14/2018,09/24/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"154,000","AUSTIN, TX",11/21/2018,12/15/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"155,106","CUPERTINO, CA",07/03/2018,07/16/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"155,147","CUPERTINO, CA",06/29/2018,07/16/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"160,000","DENVER, CO",03/05/2019,08/26/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"160,000","DENVER, CO",03/09/2019,08/26/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"164,674","CUPERTINO, CA",12/26/2018,05/16/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"164,674","CUPERTINO, CA",03/22/2019,05/25/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"169,800","CUPERTINO, CA",06/15/2018,11/15/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"174,117","SAN FRANCISCO, CA",03/18/2019,07/25/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"180,000","CUPERTINO, CA",11/25/2019,12/09/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"184,350","CUPERTINO, CA",02/22/2019,06/14/2019
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"185,000","SEATTLE, WA",02/13/2020,02/26/2020
APPLE INC,SOFTWARE ENGINEER APPLICATIONS,"190,000","CUPERTINO, CA",07/05/2018,07/23/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS 3,"155,147","CUPERTINO, CA",06/14/2018,07/02/2018
APPLE INC,SOFTWARE ENGINEER APPLICATIONS 4,"140,000","CUPERTINO, CA",02/09/2018,07/15/2018
